net_op_name,tech,mcc,mnc,psc_pci,rssi,rsrq,lat,long
orange,LTE,226,10,360,-79.0,-10,45.5414,22.1481
orange,LTE,226,10,360,-79.0,-10,45.5412,22.1481
orange,LTE,226,10,360,-77.0,-10,45.5411,22.1481
orange,LTE,226,10,360,-77.0,-10,45.5409,22.1481
orange,LTE,226,10,360,-78.0,-10,45.5407,22.1481
orange,LTE,226,10,360,-78.0,-10,45.5406,22.1481
orange,LTE,226,10,360,-78.0,-10,45.5404,22.1481
orange,LTE,226,10,360,-79.0,-10,45.5403,22.1481
orange,LTE,226,10,360,-79.0,-10,45.5401,22.1481
orange,LTE,226,10,360,-79.0,-10,45.5399,22.1481
orange,LTE,226,10,360,-81.0,-9,45.5398,22.1481
orange,LTE,226,10,360,-81.0,-9,45.5396,22.1481
orange,LTE,226,10,360,-84.0,-10,45.5395,22.1481
orange,LTE,226,10,360,-84.0,-10,45.5393,22.1481
orange,LTE,226,10,360,-84.0,-10,45.5391,22.1481
orange,LTE,226,10,360,-80.0,-10,45.5389,22.1481
orange,LTE,226,10,360,-80.0,-10,45.5388,22.148
orange,LTE,226,10,360,-82.0,-9,45.5386,22.148
orange,LTE,226,10,360,-82.0,-9,45.5383,22.148
orange,LTE,226,10,360,-82.0,-9,45.5382,22.148
orange,LTE,226,10,360,-86.0,-9,45.5379,22.148
orange,LTE,226,10,360,-86.0,-9,45.5377,22.148
orange,LTE,226,10,360,-84.0,-10,45.5375,22.148
orange,LTE,226,10,360,-84.0,-10,45.5373,22.148
orange,LTE,226,10,360,-87.0,-9,45.5371,22.1481
orange,LTE,226,10,360,-87.0,-9,45.5369,22.1481
orange,LTE,226,10,360,-87.0,-9,45.5367,22.1481
orange,LTE,226,10,360,-86.0,-11,45.5365,22.1482
orange,LTE,226,10,360,-86.0,-11,45.5363,22.1482
orange,LTE,226,10,360,-86.0,-11,45.5361,22.1483
orange,LTE,226,10,360,-89.0,-9,45.5359,22.1483
orange,LTE,226,10,360,-89.0,-9,45.5356,22.1484
orange,LTE,226,10,360,-90.0,-10,45.5354,22.1484
orange,LTE,226,10,360,-90.0,-10,45.5352,22.1485
orange,LTE,226,10,360,-90.0,-10,45.535,22.1485
orange,LTE,226,10,360,-94.0,-11,45.5348,22.1486
orange,LTE,226,10,360,-94.0,-11,45.5346,22.1486
orange,LTE,226,10,360,-91.0,-9,45.5344,22.1487
orange,LTE,226,10,360,-91.0,-9,45.5342,22.1487
orange,LTE,226,10,360,-98.0,-9,45.5339,22.1488
orange,LTE,226,10,360,-98.0,-9,45.5337,22.1488
orange,LTE,226,10,360,-98.0,-9,45.5335,22.1489
orange,LTE,226,10,360,-95.0,-11,45.5333,22.1489
orange,LTE,226,10,360,-95.0,-11,45.5331,22.1489
orange,LTE,226,10,360,-92.0,-10,45.5328,22.1489
orange,LTE,226,10,360,-92.0,-10,45.5326,22.1489
orange,LTE,226,10,360,-92.0,-10,45.5324,22.1489
orange,LTE,226,10,360,-91.0,-10,45.5322,22.1489
orange,LTE,226,10,360,-91.0,-10,45.532,22.1489
orange,LTE,226,10,360,-91.0,-10,45.5318,22.1489
orange,LTE,226,10,360,-91.0,-10,45.5315,22.1489
orange,LTE,226,10,360,-91.0,-10,45.5313,22.1489
orange,LTE,226,10,360,-90.0,-10,45.5311,22.1489
orange,LTE,226,10,360,-90.0,-10,45.5309,22.1489
orange,LTE,226,10,360,-90.0,-10,45.5306,22.1489
orange,LTE,226,10,360,-90.0,-10,45.5304,22.149
orange,LTE,226,10,360,-90.0,-10,45.5302,22.149
orange,LTE,226,10,360,-90.0,-10,45.53,22.149
orange,LTE,226,10,360,-90.0,-10,45.5297,22.149
orange,LTE,226,10,360,-90.0,-10,45.5295,22.149
orange,LTE,226,10,360,-90.0,-10,45.5293,22.149
orange,LTE,226,10,360,-90.0,-10,45.5291,22.149
orange,LTE,226,10,360,-92.0,-10,45.5289,22.149
orange,LTE,226,10,360,-92.0,-10,45.5287,22.149
orange,LTE,226,10,360,-92.0,-10,45.5285,22.149
orange,LTE,226,10,360,-91.0,-10,45.5283,22.149
orange,LTE,226,10,360,-91.0,-10,45.5281,22.1491
orange,LTE,226,10,360,-97.0,-10,45.5279,22.1492
orange,LTE,226,10,360,-97.0,-10,45.5277,22.1493
orange,LTE,226,10,360,-97.0,-10,45.5275,22.1494
orange,LTE,226,10,360,-96.0,-10,45.5274,22.1495
orange,LTE,226,10,360,-96.0,-10,45.5272,22.1497
orange,LTE,226,10,360,-96.0,-10,45.527,22.1499
orange,LTE,226,10,360,-97.0,-9,45.5269,22.15
orange,LTE,226,10,360,-97.0,-9,45.5267,22.1502
orange,LTE,226,10,360,-97.0,-7,45.5266,22.1503
orange,LTE,226,10,360,-97.0,-7,45.5264,22.1505
orange,LTE,226,10,360,-97.0,-7,45.5262,22.1507
orange,LTE,226,10,360,-95.0,-8,45.5261,22.1509
orange,LTE,226,10,360,-95.0,-8,45.5259,22.1511
orange,LTE,226,10,360,-95.0,-8,45.5258,22.1513
orange,LTE,226,10,360,-100.0,-9,45.5256,22.1515
orange,LTE,226,10,360,-100.0,-9,45.5254,22.1517
orange,LTE,226,10,360,-100.0,-9,45.5253,22.1519
orange,LTE,226,10,360,-95.0,-10,45.5251,22.1521
orange,LTE,226,10,360,-95.0,-10,45.5249,22.1523
orange,LTE,226,10,360,-96.0,-10,45.5248,22.1526
orange,LTE,226,10,360,-96.0,-10,45.5246,22.1528
orange,LTE,226,10,360,-96.0,-10,45.5244,22.153
orange,LTE,226,10,360,-91.0,-10,45.5242,22.1533
orange,LTE,226,10,360,-91.0,-10,45.5241,22.1535
orange,LTE,226,10,360,-96.0,-9,45.5239,22.1537
orange,LTE,226,10,360,-96.0,-9,45.5237,22.1539
orange,LTE,226,10,360,-96.0,-9,45.5236,22.1541
orange,LTE,226,10,360,-91.0,-10,45.5234,22.1544
orange,LTE,226,10,360,-91.0,-10,45.5232,22.1546
orange,LTE,226,10,360,-96.0,-10,45.523,22.1548
orange,LTE,226,10,360,-96.0,-10,45.5229,22.155
orange,LTE,226,10,360,-95.0,-10,45.5227,22.1552
orange,LTE,226,10,360,-95.0,-10,45.5226,22.1554
orange,LTE,226,10,360,-95.0,-10,45.5224,22.1556
orange,LTE,226,10,360,-97.0,-10,45.5223,22.1558
orange,LTE,226,10,360,-97.0,-10,45.5221,22.156
orange,LTE,226,10,360,-96.0,-10,45.522,22.1562
orange,LTE,226,10,360,-96.0,-10,45.5218,22.1564
orange,LTE,226,10,360,-96.0,-10,45.5217,22.1566
orange,LTE,226,10,360,-97.0,-10,45.5215,22.1568
orange,LTE,226,10,360,-97.0,-10,45.5214,22.157
orange,LTE,226,10,360,-100.0,-12,45.5212,22.1571
orange,LTE,226,10,360,-100.0,-12,45.5211,22.1573
orange,LTE,226,10,360,-100.0,-12,45.5209,22.1574
orange,LTE,226,10,360,-105.0,-11,45.5207,22.1576
orange,LTE,226,10,360,-105.0,-11,45.5205,22.1577
orange,LTE,226,10,360,-100.0,-10,45.5204,22.1577
orange,LTE,226,10,360,-100.0,-10,45.5202,22.1578
orange,LTE,226,10,360,-99.0,-10,45.52,22.1579
orange,LTE,226,10,360,-99.0,-10,45.5198,22.1579
orange,LTE,226,10,360,-99.0,-10,45.5196,22.158
orange,LTE,226,10,360,-99.0,-10,45.5194,22.1581
orange,LTE,226,10,360,-99.0,-10,45.5192,22.1581
orange,LTE,226,10,360,-98.0,-10,45.519,22.1582
orange,LTE,226,10,360,-98.0,-10,45.5188,22.1582
orange,LTE,226,10,360,-98.0,-10,45.5186,22.1583
orange,LTE,226,10,360,-99.0,-10,45.5184,22.1584
orange,LTE,226,10,360,-99.0,-10,45.5182,22.1584
orange,LTE,226,10,360,-102.0,-10,45.518,22.1585
orange,LTE,226,10,360,-102.0,-10,45.5178,22.1585
orange,LTE,226,10,360,-102.0,-10,45.5176,22.1586
orange,LTE,226,10,360,-102.0,-10,45.5174,22.1586
orange,LTE,226,10,360,-102.0,-10,45.5172,22.1587
orange,LTE,226,10,360,-101.0,-11,45.517,22.1588
orange,LTE,226,10,360,-101.0,-11,45.5168,22.1588
orange,LTE,226,10,360,-105.0,-12,45.5166,22.1589
orange,LTE,226,10,360,-105.0,-12,45.5163,22.159
orange,LTE,226,10,360,-105.0,-12,45.5161,22.159
orange,LTE,226,10,360,-103.0,-10,45.5159,22.1591
orange,LTE,226,10,360,-103.0,-10,45.5157,22.1591
orange,LTE,226,10,360,-104.0,-10,45.5155,22.1592
orange,LTE,226,10,360,-104.0,-10,45.5153,22.1592
orange,LTE,226,10,360,-99.0,-10,45.5151,22.1593
orange,LTE,226,10,360,-99.0,-10,45.5149,22.1594
orange,LTE,226,10,360,-100.0,-10,45.5147,22.1594
orange,LTE,226,10,360,-100.0,-10,45.5145,22.1595
orange,LTE,226,10,360,-100.0,-10,45.5143,22.1595
orange,LTE,226,10,360,-101.0,-10,45.5141,22.1596
orange,LTE,226,10,360,-101.0,-10,45.5139,22.1597
orange,LTE,226,10,360,-101.0,-10,45.5137,22.1597
orange,LTE,226,10,360,-102.0,-10,45.5135,22.1598
orange,LTE,226,10,360,-102.0,-10,45.5133,22.1598
orange,LTE,226,10,360,-102.0,-10,45.5131,22.1599
orange,LTE,226,10,360,-102.0,-10,45.5129,22.1599
orange,LTE,226,10,360,-101.0,-10,45.5127,22.16
orange,LTE,226,10,360,-101.0,-10,45.5125,22.1601
orange,LTE,226,10,360,-101.0,-10,45.5123,22.1601
orange,LTE,226,10,360,-102.0,-11,45.5121,22.1602
orange,LTE,226,10,360,-102.0,-11,45.5119,22.1602
orange,LTE,226,10,360,-102.0,-11,45.5117,22.1603
orange,LTE,226,10,360,-102.0,-11,45.5115,22.1604
orange,LTE,226,10,360,-102.0,-11,45.5113,22.1604
orange,LTE,226,10,360,-103.0,-11,45.5111,22.1605
orange,LTE,226,10,360,-103.0,-11,45.5109,22.1605
orange,LTE,226,10,360,-103.0,-11,45.5107,22.1606
orange,LTE,226,10,360,-103.0,-11,45.5105,22.1606
orange,LTE,226,10,360,-103.0,-11,45.5103,22.1607
orange,LTE,226,10,360,-103.0,-11,45.5101,22.1608
orange,LTE,226,10,360,-107.0,-11,45.5099,22.1608
orange,LTE,226,10,360,-107.0,-11,45.5097,22.1609
orange,LTE,226,10,360,-107.0,-11,45.5095,22.1609
orange,LTE,226,10,360,-105.0,-9,45.5093,22.161
orange,LTE,226,10,360,-105.0,-9,45.5091,22.1611
orange,LTE,226,10,360,-105.0,-9,45.5089,22.1611
orange,LTE,226,10,360,-101.0,-9,45.5087,22.1612
orange,LTE,226,10,360,-101.0,-9,45.5085,22.1613
orange,LTE,226,10,360,-101.0,-10,45.5083,22.1614
orange,LTE,226,10,360,-101.0,-10,45.5081,22.1615
orange,LTE,226,10,342,-102.0,-9,45.5079,22.1616
orange,LTE,226,10,342,-102.0,-9,45.5077,22.1618
orange,LTE,226,10,342,-102.0,-9,45.5075,22.1619
orange,LTE,226,10,342,-101.0,-10,45.5073,22.162
orange,LTE,226,10,342,-101.0,-10,45.5071,22.1621
orange,LTE,226,10,342,-101.0,-10,45.5069,22.1622
orange,LTE,226,10,342,-99.0,-5,45.5067,22.1623
orange,LTE,226,10,342,-99.0,-5,45.5065,22.1624
orange,LTE,226,10,342,-99.0,-5,45.5063,22.1624
orange,LTE,226,10,342,-96.0,-7,45.5061,22.1624
orange,LTE,226,10,342,-96.0,-7,45.5059,22.1625
orange,LTE,226,10,342,-96.0,-7,45.5057,22.1625
orange,LTE,226,10,342,-100.0,-4,45.5055,22.1625
orange,LTE,226,10,342,-100.0,-4,45.5053,22.1625
orange,LTE,226,10,342,-100.0,-4,45.5051,22.1625
orange,LTE,226,10,342,-104.0,-6,45.5049,22.1625
orange,LTE,226,10,342,-104.0,-6,45.5047,22.1625
orange,LTE,226,10,342,-96.0,-4,45.5045,22.1626
orange,LTE,226,10,342,-96.0,-4,45.5043,22.1626
orange,LTE,226,10,342,-96.0,-4,45.504,22.1626
orange,LTE,226,10,342,-98.0,-5,45.5038,22.1626
orange,LTE,226,10,342,-98.0,-5,45.5036,22.1626
orange,LTE,226,10,342,-99.0,-7,45.5034,22.1626
orange,LTE,226,10,342,-99.0,-7,45.5032,22.1626
orange,LTE,226,10,342,-99.0,-7,45.5029,22.1627
orange,LTE,226,10,342,-96.0,-6,45.5027,22.1627
orange,LTE,226,10,342,-96.0,-6,45.5025,22.1627
orange,LTE,226,10,342,-96.0,-6,45.5022,22.1627
orange,LTE,226,10,342,-90.0,-7,45.502,22.1627
orange,LTE,226,10,342,-90.0,-7,45.5018,22.1627
orange,LTE,226,10,342,-91.0,-4,45.5016,22.1627
orange,LTE,226,10,342,-91.0,-4,45.5013,22.1628
orange,LTE,226,10,342,-91.0,-4,45.5011,22.1628
orange,LTE,226,10,342,-93.0,-4,45.5009,22.1628
orange,LTE,226,10,342,-93.0,-4,45.5007,22.1628
orange,LTE,226,10,342,-93.0,-4,45.5004,22.1628
orange,LTE,226,10,342,-92.0,-4,45.5002,22.1628
orange,LTE,226,10,342,-92.0,-4,45.5,22.1628
orange,LTE,226,10,342,-92.0,-4,45.4997,22.1629
orange,LTE,226,10,342,-89.0,-4,45.4995,22.1629
orange,LTE,226,10,342,-89.0,-4,45.4993,22.1629
orange,LTE,226,10,342,-89.0,-5,45.4991,22.1629
orange,LTE,226,10,342,-89.0,-5,45.4989,22.1629
orange,LTE,226,10,342,-89.0,-5,45.4986,22.1629
orange,LTE,226,10,342,-93.0,-6,45.4984,22.1629
orange,LTE,226,10,342,-93.0,-6,45.4982,22.1629
orange,LTE,226,10,342,-93.0,-6,45.498,22.163
orange,LTE,226,10,342,-91.0,-7,45.4978,22.163
orange,LTE,226,10,342,-91.0,-7,45.4975,22.163
orange,LTE,226,10,342,-84.0,-5,45.4973,22.163
orange,LTE,226,10,342,-84.0,-5,45.4971,22.163
orange,LTE,226,10,342,-84.0,-5,45.4969,22.1631
orange,LTE,226,10,342,-83.0,-5,45.4967,22.1631
orange,LTE,226,10,342,-83.0,-5,45.4964,22.1631
orange,LTE,226,10,342,-84.0,-5,45.4962,22.1632
orange,LTE,226,10,342,-84.0,-5,45.496,22.1632
orange,LTE,226,10,342,-84.0,-5,45.4958,22.1633
orange,LTE,226,10,342,-85.0,-6,45.4956,22.1633
orange,LTE,226,10,342,-85.0,-6,45.4953,22.1634
orange,LTE,226,10,342,-85.0,-6,45.4951,22.1634
orange,LTE,226,10,342,-90.0,-6,45.4949,22.1635
orange,LTE,226,10,342,-90.0,-6,45.4947,22.1635
orange,LTE,226,10,342,-104.0,-8,45.4945,22.1636
orange,LTE,226,10,342,-104.0,-8,45.4942,22.1636
orange,LTE,226,10,342,-86.0,-6,45.494,22.1636
orange,LTE,226,10,342,-86.0,-6,45.4938,22.1637
orange,LTE,226,10,342,-86.0,-4,45.4936,22.1637
orange,LTE,226,10,342,-86.0,-4,45.4934,22.1638
orange,LTE,226,10,342,-86.0,-4,45.4932,22.1638
orange,LTE,226,10,342,-87.0,-6,45.4929,22.1639
orange,LTE,226,10,342,-87.0,-6,45.4927,22.1639
orange,LTE,226,10,342,-87.0,-6,45.4925,22.164
orange,LTE,226,10,342,-94.0,-5,45.4923,22.164
orange,LTE,226,10,342,-94.0,-5,45.4921,22.164
orange,LTE,226,10,342,-94.0,-5,45.4918,22.1641
orange,LTE,226,10,342,-90.0,-3,45.4916,22.1641
orange,LTE,226,10,342,-90.0,-3,45.4914,22.1642
orange,LTE,226,10,342,-84.0,-4,45.4912,22.1642
orange,LTE,226,10,342,-84.0,-4,45.491,22.1643
orange,LTE,226,10,342,-84.0,-4,45.4908,22.1643
orange,LTE,226,10,342,-86.0,-5,45.4906,22.1644
orange,LTE,226,10,342,-86.0,-5,45.4904,22.1644
orange,LTE,226,10,342,-85.0,-3,45.4902,22.1644
orange,LTE,226,10,342,-85.0,-3,45.4899,22.1645
orange,LTE,226,10,342,-85.0,-3,45.4897,22.1645
orange,LTE,226,10,342,-89.0,-3,45.4895,22.1646
orange,LTE,226,10,342,-89.0,-3,45.4893,22.1646
orange,LTE,226,10,342,-94.0,-5,45.4891,22.1647
orange,LTE,226,10,342,-94.0,-5,45.4889,22.1647
orange,LTE,226,10,342,-94.0,-5,45.4887,22.1647
orange,LTE,226,10,342,-94.0,-4,45.4885,22.1648
orange,LTE,226,10,342,-94.0,-4,45.4882,22.1648
orange,LTE,226,10,342,-89.0,-3,45.488,22.1649
orange,LTE,226,10,342,-89.0,-3,45.4878,22.1649
orange,LTE,226,10,342,-94.0,-5,45.4876,22.165
orange,LTE,226,10,342,-94.0,-5,45.4874,22.165
orange,LTE,226,10,342,-94.0,-5,45.4872,22.1651
orange,LTE,226,10,342,-89.0,-6,45.487,22.1651
orange,LTE,226,10,342,-89.0,-6,45.4867,22.1651
orange,LTE,226,10,342,-86.0,-6,45.4865,22.1652
orange,LTE,226,10,342,-86.0,-6,45.4863,22.1652
orange,LTE,226,10,342,-86.0,-6,45.4861,22.1653
orange,LTE,226,10,342,-100.0,-5,45.4858,22.1653
orange,LTE,226,10,342,-100.0,-5,45.4856,22.1654
orange,LTE,226,10,342,-100.0,-5,45.4854,22.1654
orange,LTE,226,10,342,-102.0,-5,45.4852,22.1655
orange,LTE,226,10,342,-102.0,-5,45.485,22.1655
orange,LTE,226,10,342,-102.0,-5,45.4848,22.1656
orange,LTE,226,10,342,-96.0,-5,45.4846,22.1656
orange,LTE,226,10,342,-96.0,-5,45.4844,22.1657
orange,LTE,226,10,342,-96.0,-5,45.4841,22.1658
orange,LTE,226,10,342,-96.0,-4,45.484,22.1659
orange,LTE,226,10,342,-96.0,-4,45.4838,22.166
orange,LTE,226,10,342,-96.0,-3,45.4836,22.1661
orange,LTE,226,10,342,-96.0,-3,45.4834,22.1662
orange,LTE,226,10,342,-97.0,-7,45.4832,22.1663
orange,LTE,226,10,342,-97.0,-7,45.483,22.1665
orange,LTE,226,10,342,-94.0,-4,45.4829,22.1666
orange,LTE,226,10,342,-94.0,-4,45.4827,22.1667
orange,LTE,226,10,342,-94.0,-4,45.4825,22.1668
orange,LTE,226,10,342,-94.0,-4,45.4823,22.1669
orange,LTE,226,10,342,-94.0,-4,45.4821,22.1671
orange,LTE,226,10,342,-92.0,-5,45.4819,22.1672
orange,LTE,226,10,342,-92.0,-5,45.4817,22.1673
orange,LTE,226,10,342,-92.0,-5,45.4816,22.1675
orange,LTE,226,10,342,-95.0,-5,45.4813,22.1676
orange,LTE,226,10,342,-95.0,-5,45.4811,22.1677
orange,LTE,226,10,342,-92.0,-5,45.481,22.1679
orange,LTE,226,10,342,-92.0,-5,45.4807,22.168
orange,LTE,226,10,342,-89.0,-6,45.4806,22.1681
orange,LTE,226,10,342,-89.0,-6,45.4804,22.1683
orange,LTE,226,10,342,-89.0,-6,45.4802,22.1684
orange,LTE,226,10,342,-93.0,-8,45.48,22.1685
orange,LTE,226,10,342,-93.0,-8,45.4798,22.1687
orange,LTE,226,10,342,-87.0,-5,45.4796,22.1689
orange,LTE,226,10,342,-87.0,-5,45.4794,22.169
orange,LTE,226,10,342,-89.0,-7,45.4793,22.1692
orange,LTE,226,10,342,-89.0,-7,45.4791,22.1694
orange,LTE,226,10,342,-89.0,-7,45.4789,22.1697
orange,LTE,226,10,342,-94.0,-10,45.4788,22.1699
orange,LTE,226,10,342,-94.0,-10,45.4786,22.1701
orange,LTE,226,10,342,-96.0,-9,45.4785,22.1703
orange,LTE,226,10,342,-96.0,-9,45.4783,22.1705
orange,LTE,226,10,342,-96.0,-9,45.4782,22.1707
orange,LTE,226,10,342,-100.0,-11,45.478,22.1709
orange,LTE,226,10,342,-100.0,-11,45.4778,22.1711
orange,LTE,226,10,343,-89.0,-6,45.4777,22.1713
orange,LTE,226,10,343,-89.0,-6,45.4775,22.1715
orange,LTE,226,10,343,-89.0,-6,45.4773,22.1717
orange,LTE,226,10,343,-90.0,-7,45.4771,22.1719
orange,LTE,226,10,343,-90.0,-7,45.4769,22.1721
orange,LTE,226,10,343,-90.0,-7,45.4768,22.1722
orange,LTE,226,10,343,-86.0,-9,45.4766,22.1724
orange,LTE,226,10,343,-86.0,-9,45.4764,22.1726
orange,LTE,226,10,343,-83.0,-5,45.4763,22.1728
orange,LTE,226,10,343,-83.0,-5,45.4761,22.173
orange,LTE,226,10,343,-83.0,-5,45.4759,22.1732
orange,LTE,226,10,343,-86.0,-5,45.4757,22.1734
orange,LTE,226,10,343,-86.0,-5,45.4755,22.1736
orange,LTE,226,10,343,-86.0,-5,45.4753,22.1737
orange,LTE,226,10,343,-89.0,-7,45.4752,22.1739
orange,LTE,226,10,343,-89.0,-7,45.475,22.1741
orange,LTE,226,10,343,-89.0,-7,45.4748,22.1743
orange,LTE,226,10,343,-92.0,-6,45.4746,22.1745
orange,LTE,226,10,343,-92.0,-6,45.4744,22.1747
orange,LTE,226,10,343,-92.0,-6,45.4742,22.1749
orange,LTE,226,10,343,-83.0,-6,45.4741,22.1751
orange,LTE,226,10,343,-83.0,-6,45.4739,22.1753
orange,LTE,226,10,343,-73.0,-7,45.4737,22.1755
orange,LTE,226,10,343,-73.0,-7,45.4735,22.1757
orange,LTE,226,10,343,-73.0,-7,45.4733,22.1759
orange,LTE,226,10,343,-80.0,-7,45.4731,22.1761
orange,LTE,226,10,343,-80.0,-7,45.473,22.1762
orange,LTE,226,10,343,-80.0,-7,45.4728,22.1764
orange,LTE,226,10,343,-82.0,-8,45.4726,22.1766
orange,LTE,226,10,343,-82.0,-8,45.4724,22.1768
orange,LTE,226,10,343,-82.0,-8,45.4722,22.1771
orange,LTE,226,10,343,-84.0,-7,45.472,22.1773
orange,LTE,226,10,343,-84.0,-7,45.4718,22.1775
orange,LTE,226,10,343,-91.0,-8,45.4716,22.1777
orange,LTE,226,10,343,-91.0,-8,45.4714,22.1779
orange,LTE,226,10,343,-91.0,-8,45.4712,22.1781
orange,LTE,226,10,343,-95.0,-7,45.471,22.1783
orange,LTE,226,10,343,-95.0,-7,45.4708,22.1785
orange,LTE,226,10,343,-95.0,-7,45.4706,22.1787
orange,LTE,226,10,343,-90.0,-9,45.4705,22.1788
orange,LTE,226,10,343,-90.0,-9,45.4703,22.179
orange,LTE,226,10,343,-92.0,-9,45.4701,22.1792
orange,LTE,226,10,343,-92.0,-9,45.4699,22.1794
orange,LTE,226,10,343,-97.0,-10,45.4698,22.1796
orange,LTE,226,10,343,-97.0,-10,45.4696,22.1798
orange,LTE,226,10,343,-97.0,-10,45.4694,22.1799
orange,LTE,226,10,343,-89.0,-7,45.4692,22.1801
orange,LTE,226,10,343,-89.0,-7,45.4691,22.1803
orange,LTE,226,10,343,-88.0,-9,45.4689,22.1805
orange,LTE,226,10,343,-88.0,-9,45.4687,22.1807
orange,LTE,226,10,343,-88.0,-9,45.4685,22.1809
orange,LTE,226,10,344,-85.0,-6,45.4684,22.181
orange,LTE,226,10,344,-85.0,-6,45.4682,22.1812
orange,LTE,226,10,344,-85.0,-6,45.468,22.1814
orange,LTE,226,10,344,-95.0,-7,45.4679,22.1816
orange,LTE,226,10,344,-95.0,-7,45.4677,22.1817
orange,LTE,226,10,344,-91.0,-7,45.4675,22.1819
orange,LTE,226,10,344,-91.0,-7,45.4674,22.1821
orange,LTE,226,10,344,-91.0,-7,45.4672,22.1823
orange,LTE,226,10,344,-95.0,-8,45.467,22.1824
orange,LTE,226,10,344,-95.0,-8,45.4669,22.1826
orange,LTE,226,10,344,-94.0,-8,45.4667,22.1828
orange,LTE,226,10,344,-94.0,-8,45.4665,22.1829
orange,LTE,226,10,344,-94.0,-8,45.4664,22.1831
orange,LTE,226,10,344,-92.0,-5,45.4662,22.1833
orange,LTE,226,10,344,-92.0,-5,45.4661,22.1834
orange,LTE,226,10,344,-92.0,-5,45.4659,22.1836
orange,LTE,226,10,344,-90.0,-6,45.4657,22.1837
orange,LTE,226,10,344,-90.0,-6,45.4656,22.1839
orange,LTE,226,10,344,-103.0,-9,45.4654,22.184
orange,LTE,226,10,344,-103.0,-9,45.4652,22.1841
orange,LTE,226,10,344,-93.0,-6,45.465,22.1842
orange,LTE,226,10,344,-93.0,-6,45.4648,22.1843
orange,LTE,226,10,344,-93.0,-6,45.4646,22.1844
orange,LTE,226,10,344,-101.0,-8,45.4645,22.1845
orange,LTE,226,10,344,-101.0,-8,45.4643,22.1845
orange,LTE,226,10,344,-92.0,-5,45.4641,22.1846
orange,LTE,226,10,344,-92.0,-5,45.4639,22.1847
orange,LTE,226,10,344,-97.0,-7,45.4637,22.1847
orange,LTE,226,10,344,-97.0,-7,45.4636,22.1848
orange,LTE,226,10,344,-97.0,-7,45.4634,22.1848
orange,LTE,226,10,344,-92.0,-7,45.4633,22.1849
orange,LTE,226,10,344,-92.0,-7,45.4631,22.1849
orange,LTE,226,10,344,-98.0,-7,45.463,22.185
orange,LTE,226,10,344,-98.0,-7,45.4628,22.185
orange,LTE,226,10,344,-98.0,-7,45.4627,22.1851
orange,LTE,226,10,344,-93.0,-5,45.4625,22.1851
orange,LTE,226,10,344,-93.0,-5,45.4624,22.1852
orange,LTE,226,10,344,-93.0,-5,45.4623,22.1852
orange,LTE,226,10,344,-98.0,-6,45.4621,22.1853
orange,LTE,226,10,344,-98.0,-6,45.462,22.1853
orange,LTE,226,10,344,-98.0,-6,45.4618,22.1853
orange,LTE,226,10,344,-106.0,-8,45.4617,22.1854
orange,LTE,226,10,344,-106.0,-8,45.4616,22.1854
orange,LTE,226,10,344,-102.0,-5,45.4614,22.1855
orange,LTE,226,10,344,-102.0,-5,45.4613,22.1855
orange,LTE,226,10,344,-102.0,-5,45.4612,22.1856
orange,LTE,226,10,344,-101.0,-5,45.461,22.1856
orange,LTE,226,10,344,-101.0,-5,45.4609,22.1857
orange,LTE,226,10,344,-101.0,-5,45.4608,22.1857
orange,LTE,226,10,344,-103.0,-5,45.4607,22.1857
orange,LTE,226,10,344,-103.0,-5,45.4605,22.1858
orange,LTE,226,10,344,-103.0,-5,45.4604,22.1858
orange,LTE,226,10,344,-105.0,-8,45.4603,22.1859
orange,LTE,226,10,344,-105.0,-8,45.4602,22.1859
orange,LTE,226,10,344,-108.0,-9,45.46,22.186
orange,LTE,226,10,344,-108.0,-9,45.4599,22.186
orange,LTE,226,10,344,-108.0,-9,45.4598,22.1861
orange,LTE,226,10,344,-108.0,-10,45.4597,22.1861
orange,LTE,226,10,344,-108.0,-10,45.4595,22.1861
orange,LTE,226,10,344,-108.0,-10,45.4594,22.1862
orange,LTE,226,10,344,-101.0,-8,45.4593,22.1862
orange,LTE,226,10,344,-101.0,-8,45.4592,22.1863
orange,LTE,226,10,344,-101.0,-8,45.459,22.1863
orange,LTE,226,10,344,-105.0,-8,45.4589,22.1864
orange,LTE,226,10,344,-105.0,-8,45.4588,22.1864
orange,LTE,226,10,344,-108.0,-8,45.4586,22.1865
orange,LTE,226,10,344,-108.0,-8,45.4585,22.1865
orange,LTE,226,10,344,-108.0,-7,45.4584,22.1865
orange,LTE,226,10,344,-108.0,-7,45.4583,22.1866
orange,LTE,226,10,344,-108.0,-7,45.4582,22.1866
orange,LTE,226,10,344,-103.0,-8,45.4581,22.1866
orange,LTE,226,10,344,-104.55,-8,45.458,22.1867
orange,LTE,226,10,344,-107.0,-7,45.4579,22.1867
orange,LTE,226,10,344,-107.0,-8,45.4578,22.1867
orange,LTE,226,10,344,-109.0,-8,45.4577,22.1868
orange,LTE,226,10,344,-109.0,-8,45.4576,22.1868
orange,LTE,226,10,344,-105.0,-6,45.4575,22.1868
orange,LTE,226,10,344,-106.55,-6,45.4574,22.1869
orange,LTE,226,10,344,-109.0,-9,45.4573,22.1869
orange,LTE,226,10,344,-113.0,-10,45.4572,22.187
orange,LTE,226,10,344,-113.0,-10,45.4571,22.187
